HEX_ID,WK_MORNING,WK_AFTERNOON,WKND_HOL,I_WM,I_WM_p,I_WA,I_WA_p,I_WK,I_WK_p,Gi_WM_z,Gi_WM_p,Gi_WA_z,Gi_WA_p,Gi_WK_z,Gi_WK_p,mk_tau,mk_p,EHSA
H0367,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0368,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0369,0,0,0,0.16791740827467147,0.48120109365185093,0.11172001214635194,0.592911159367995,NA,NA,-0.7043720719560906,0.48120109365185115,-0.5346221565535643,0.592911159367995,NA,NA,1,1,Not_Significant
H0370,821,4725,0,0.14489817615200706,0.3510164728146594,0.043802890193965986,0.5948300567980509,NA,NA,-0.9326194781873746,0.3510164728146595,-0.5318497585776599,0.5948300567980507,NA,NA,1,1,Not_Significant
H0371,78,551,0,0.1323820607311512,0.4284327536222547,0.033373837769906045,0.8114048251647277,NA,NA,-0.7918763920581331,0.4284327536222548,-0.2386141071308186,0.8114048251647276,NA,NA,1,1,Not_Significant
H0372,66112,44850,0,5.568881661382053,2.906179224713248e-10,2.982133389942889,2.7027557861993195e-10,NA,NA,6.303702583617001,2.9061792247132147e-10,6.3149346976378915,2.702755786199335e-10,NA,NA,1,1,Sporadic_Hotspot
H0373,100664,32987,0,12.0548076501106,3.475532262604689e-17,2.0580124893200504,2.487919115210382e-11,NA,NA,8.429362554262289,3.475532262604689e-17,6.674077625335159,2.4879191152103668e-11,NA,NA,-1,1,Sporadic_Hotspot
H0374,0,0,0,-0.02421135690496776,0.8861771113323152,0.010754571964832855,0.9416061443195188,NA,NA,0.1431431698885352,0.8861771113323154,-0.07325130022917027,0.9416061443195186,NA,NA,-1,1,Not_Significant
H0375,90,125,0,0.16502918232972688,0.32307240707107254,0.10802511768518581,0.45912045065066887,NA,NA,-0.9881638547691542,0.32307240707107243,-0.7402959289447059,0.45912045065066864,NA,NA,1,1,Not_Significant
H0376,0,0,0,0.16777747864373863,0.31921471133076884,0.12562213407834785,0.39490602011329506,NA,NA,-0.9960729302305358,0.319214711330769,-0.8507539986822478,0.39490602011329506,NA,NA,1,1,Not_Significant
H0377,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0378,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0379,361,4056,0,0.1647100754359242,0.31135310354551426,0.08107213565386592,0.37623112412071885,NA,NA,-1.0123868913880107,0.31135310354551426,-0.8848618908004713,0.37623112412071885,NA,NA,1,1,Not_Significant
H0380,0,0,0,0.17044421449478517,0.31158744409414296,0.13025549224213384,0.37771421321877996,NA,NA,-1.011896706689174,0.31158744409414296,-0.8821157548557024,0.37771421321877996,NA,NA,1,1,Not_Significant
H0381,0,0,0,0.17050610644692854,0.4744698111664414,0.13081034865503086,0.5313664935225425,NA,NA,-0.7152253437108439,0.47446981116644127,-0.6259214056712455,0.5313664935225423,NA,NA,1,1,Not_Significant
H0382,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0383,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0384,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0385,0,0,0,0.17077520189103015,0.4737730735094146,0.1312403111890101,0.5300185518190873,NA,NA,-0.7163535424379491,0.47377307350941483,-0.6279776950657879,0.5300185518190872,NA,NA,1,1,Not_Significant
H0386,307,1341,0,0.1624374363249044,0.3206216790567868,0.09866160247393783,0.44483079146529186,NA,NA,-0.9931811576194075,0.3206216790567866,-0.7640611686790405,0.4448307914652921,NA,NA,1,1,Not_Significant
H0387,243,1298,0,0.1550627619542481,0.3460653493118079,0.06739239266624542,0.6033124656791042,NA,NA,-0.9422486541880969,0.3460653493118078,-0.5196429371134672,0.6033124656791041,NA,NA,1,1,Not_Significant
H0388,1564,5342,0,-0.05601540602880354,0.6968251020711083,-0.030663797300413406,0.678217818017506,NA,NA,0.3896098030960986,0.6968251020711083,0.4148963007138167,0.678217818017506,NA,NA,1,1,Not_Significant
H0389,325144,412869,0,21.324065037910696,8.744536769630473e-6,9.063299844392336,0.08334058607964598,NA,NA,4.446094808264996,8.744536769630508e-6,1.731623686393711,0.08334058607964603,NA,NA,-1,1,Sporadic_Hotspot
H0390,61407,34561,0,1.265158738879067,0.11730703848338744,0.020717609671550032,0.9491521030200503,NA,NA,1.5661776287643194,0.11730703848338754,0.0637715863255646,0.9491521030200503,NA,NA,-1,1,Not_Significant
H0391,0,0,0,0.1696746015246547,0.31377621471062334,0.11802203443010502,0.4241099312447691,NA,NA,-1.007330006318669,0.31377621471062334,-0.7993112947865948,0.42410993124476914,NA,NA,1,1,Not_Significant
H0392,0,0,0,0.1674303455208476,0.32021647773941125,0.12522083571330056,0.39641695577172537,NA,NA,-0.9940131248186646,0.3202164777394114,-0.8480377352222404,0.39641695577172537,NA,NA,1,1,Not_Significant
H0393,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0394,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0395,0,0,0,0.16980376733782346,0.3134081638714744,0.1229358919612965,0.40508634564324175,NA,NA,-1.0080964455416908,0.3134081638714744,-0.8325716636846463,0.40508634564324175,NA,NA,1,1,Not_Significant
H0396,91,269,0,0.16825749423955552,0.3136560175812501,0.11941729608024332,0.4067532321909249,NA,NA,-1.0075802430528351,0.31365601758124995,-0.8296207658710458,0.4067532321909249,NA,NA,1,1,Not_Significant
H0397,0,0,0,0.17047112403919534,0.3115110962442431,0.13048275815295143,0.37688299381774254,NA,NA,-1.0120563815273034,0.31151109624424317,-0.8836540469172373,0.3768829938177425,NA,NA,1,1,Not_Significant
H0398,0,0,0,0.1692413578596512,0.5622516528478625,0.1294590378339532,0.6130983458827997,NA,NA,-0.579500287263095,0.5622516528478625,-0.5056557376856589,0.6130983458827994,NA,NA,1,1,Not_Significant
H0399,0,0,0,0.17077520189103015,0.6793326237830962,0.1312403111890101,0.717070740274607,NA,NA,-0.41337399579290984,0.6793326237830962,-0.36237644361289945,0.7170707402746069,NA,NA,1,1,Not_Significant
H0400,0,0,0,0.17077520189103015,0.6793326237830962,0.1312403111890101,0.717070740274607,NA,NA,-0.41337399579290984,0.6793326237830962,-0.36237644361289945,0.7170707402746069,NA,NA,1,1,Not_Significant
H0401,0,0,0,0.17077520189103015,0.4737730735094146,0.1312403111890101,0.5300185518190873,NA,NA,-0.7163535424379491,0.47377307350941483,-0.6279776950657879,0.5300185518190872,NA,NA,1,1,Not_Significant
H0402,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H0403,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0404,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0405,0,0,0,0.16829683285085467,0.5644341760391622,0.1230034575023504,0.6309046438769897,NA,NA,-0.5762678117233652,0.5644341760391622,-0.4804539448635701,0.6309046438769896,NA,NA,1,1,Not_Significant
H0406,249,844,0,0.16143664216458645,0.3263323140501373,0.09752724380512295,0.47326683687471727,NA,NA,-0.9815282425244477,0.3263323140501374,-0.7171738428910052,0.47326683687471727,NA,NA,1,1,Not_Significant
H0407,1713,5833,0,0.13424808631577917,0.3416227842014325,0.03056430557632347,0.648482120389676,NA,NA,-0.9509637377209103,0.3416227842014324,-0.45587186775465693,0.6484821203896758,NA,NA,1,1,Not_Significant
H0408,10572,10416,0,-4.637171578055332e-4,1.2701029208104011e-8,-0.023083217251529443,4.2425533172081637e-10,NA,NA,5.6900390913085,1.2701029208103877e-8,6.244832197676308,4.242553317208188e-10,NA,NA,1,1,Sporadic_Hotspot
H0409,43340,20990,0,4.602580640685137,1.1257382920869339e-18,0.9684629438363821,1.0820106184695977e-11,NA,NA,8.821860114761625,1.1257382920869518e-18,6.795148440623326,1.0820106184695911e-11,NA,NA,-1,1,Sporadic_Hotspot
H0410,0,0,0,-0.015325825340733897,0.9279546255686468,0.04078847868360282,0.7821322304690124,NA,NA,0.09041853833815867,0.9279546255686468,-0.2765414466314695,0.7821322304690123,NA,NA,-1,1,Not_Significant
H0411,39,71,0,0.16964148447232405,0.31208508233411125,0.12848273777033964,0.3810673058768657,NA,NA,-1.0108565713766307,0.31208508233411114,-0.875931441022359,0.38106730587686544,NA,NA,1,1,Not_Significant
H0412,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0413,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0414,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0415,0,0,0,0.16955889048369102,0.31410616831229654,0.12238513042967546,0.40719283922830446,NA,NA,-1.0066434045147117,0.3141061683122966,-0.8288437306706563,0.40719283922830446,NA,NA,1,1,Not_Significant
H0416,32,212,0,0.16993123542452332,0.3115806912734177,0.1279897735417712,0.37652942398921757,NA,NA,-1.0119108285819582,0.31158069127341753,-0.8843090133783567,0.37652942398921735,NA,NA,1,1,Not_Significant
H0417,50,105,0,0.1695099375796298,0.31195546520612283,0.12946792202461468,0.3758987229505363,NA,NA,-1.011127384412393,0.31195546520612294,-0.8854782913435629,0.37589872295053633,NA,NA,1,1,Not_Significant
H0418,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H0419,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0420,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0421,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0422,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0423,0,0,0,0.16850134538837186,0.31713236146762236,0.12395346995838075,0.40121160135374456,NA,NA,-1.0003681833762206,0.31713236146762247,-0.8394593317439513,0.40121160135374456,NA,NA,1,1,Not_Significant
H0424,364,3642,0,0.15217404652855823,0.3494548538101494,0.05521117815956299,0.570515678463877,NA,NA,-0.9356472199983187,0.3494548538101492,-0.5672921956701298,0.5705156784638767,NA,NA,1,1,Not_Significant
H0425,1452,17987,0,0.10150659241744724,0.48480258187995523,-0.024957119158978424,0.8050818214653364,NA,NA,-0.6985991391188441,0.48480258187995506,-0.24677569495452562,0.8050818214653362,NA,NA,1,1,Not_Significant
H0426,24123,17862,0,1.5212300874215685,1.7998347348015282e-12,0.6347025472281045,1.6202697511851384e-10,NA,NA,7.049173614348702,1.7998347348015282e-12,6.393598087732703,1.620269751185129e-10,NA,NA,-1,1,Sporadic_Hotspot
H0427,7751,9617,0,-0.13992122565589624,0.0018893813091700156,-0.015193624641801483,0.30286790420320986,NA,NA,3.1070911527336427,0.0018893813091700217,1.0303027592652254,0.30286790420320986,NA,NA,-1,1,Sporadic_Hotspot
H0428,0,0,0,0.17040654113261097,0.3116943518099345,0.12945289551203923,0.3806587191107413,NA,NA,-1.0116731619157924,0.31169435180993454,-0.8766832279356872,0.3806587191107413,NA,NA,1,1,Not_Significant
H0429,0,0,0,0.10308962483616214,0.5403852073717053,0.10747566770378529,0.4666587467660524,NA,NA,-0.612230586850916,0.5403852073717053,-0.7279262280391516,0.46665874676605223,NA,NA,-1,1,Not_Significant
H0430,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0431,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0432,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0433,0,0,0,0.1704442144947852,0.31158744409414296,0.13025549224213384,0.37771421321877996,NA,NA,-1.011896706689174,0.31158744409414296,-0.8821157548557024,0.37771421321877996,NA,NA,1,1,Not_Significant
H0434,31,53,0,0.1700546728184366,0.3112753507822588,0.12994340627931997,0.3764878863189301,NA,NA,-1.0125495854326452,0.3112753507822588,-0.8843859842711959,0.3764878863189301,NA,NA,1,1,Not_Significant
H0435,140,185,0,0.16835547996249867,0.3552762414954233,0.12871414189945313,0.41820923586530456,NA,NA,-0.9244035607807429,0.3552762414954233,-0.8095319445940948,0.41820923586530456,NA,NA,1,1,Not_Significant
H0436,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H0437,0,0,0,0.17077520189103015,0.4737730735094146,0.1312403111890101,0.5300185518190873,NA,NA,-0.7163535424379491,0.47377307350941483,-0.6279776950657879,0.5300185518190872,NA,NA,1,1,Not_Significant
H0438,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0439,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0440,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0441,289,1374,0,0.14708822953241427,0.3692875808391565,0.05371736223183284,0.6761988730327406,NA,NA,-0.8978086340057251,0.3692875808391567,-0.41765569048362844,0.6761988730327406,NA,NA,1,1,Not_Significant
H0442,232,2399,0,0.09044547532556127,0.5828501008610467,-0.003669607411082509,0.9747300500278703,NA,NA,-0.5492263829368647,0.5828501008610465,0.03167648211326838,0.9747300500278704,NA,NA,1,1,Not_Significant
H0443,1435,15820,0,-0.1446001834807693,0.32107954624283086,0.030987745945322172,0.6625202265725112,NA,NA,0.9922418823486061,0.321079546242831,0.4364362725682833,0.6625202265725112,NA,NA,-1,1,Not_Significant
H0444,96553,46497,0,4.4329524067157084,0.0011557624564268296,1.3756658179241412,0.005434013062000572,NA,NA,3.249578324770888,0.0011557624564268317,2.780112135344402,0.005434013062000579,NA,NA,-1,1,Sporadic_Hotspot
H0445,0,0,0,-0.00284248768886205,0.9869588536219325,0.03701914046905135,0.8017924829295657,NA,NA,0.016345380929861385,0.9869588536219325,-0.25102797198925575,0.8017924829295656,NA,NA,-1,1,Not_Significant
H0446,98,802,0,0.10239574005721719,0.5393540577598317,0.10092618653988598,0.4599052815439936,NA,NA,-0.6137900732818958,0.5393540577598317,-0.7390028256581209,0.45990528154399357,NA,NA,-1,1,Not_Significant
H0447,0,0,0,0.1034582855945813,0.5389390569020689,0.10926308338075619,0.4592850147868928,NA,NA,-0.6144181321332909,0.5389390569020689,-0.7400246872258179,0.4592850147868927,NA,NA,-1,1,Not_Significant
H0448,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0449,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0450,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0451,0,0,0,0.17060567176124616,0.3111295420459491,0.13069773941994106,0.3760977444106926,NA,NA,-1.0128547557179512,0.3111295420459492,-0.885109188056527,0.37609774441069244,NA,NA,1,1,Not_Significant
H0452,0,0,0,0.17018050095956566,0.3123363058966789,0.13053803905017733,0.3766809760278099,NA,NA,-1.0103318932755043,0.31233630589667905,-0.8840282260673403,0.37668097602780976,NA,NA,1,1,Not_Significant
H0453,0,0,0,0.17002173464754572,0.47572535599559823,0.1304827581529514,0.5323946621293556,NA,NA,-0.7131945860020543,0.47572535599559823,-0.6243547089896895,0.5323946621293554,NA,NA,1,1,Not_Significant
H0454,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H0455,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H0456,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0457,0,0,0,0.17077520189103015,0.6793326237830962,0.1312403111890101,0.717070740274607,NA,NA,-0.41337399579290984,0.6793326237830962,-0.36237644361289945,0.7170707402746069,NA,NA,1,1,Not_Significant
H0458,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0459,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0460,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H0461,0,0,0,0.1579339672985032,0.3484171745467047,0.09143601774572108,0.5356799896274151,NA,NA,-0.9376638744427471,0.34841717454670484,-0.619358840561095,0.5356799896274151,NA,NA,1,1,Not_Significant
H0462,2171,11438,0,0.08297580628466868,0.5353093627936683,-0.0024306476520684008,0.8158798402349865,NA,NA,-0.6199216629462275,0.5353093627936683,-0.23284748272437963,0.8158798402349865,NA,NA,1,1,Not_Significant
H0463,4223,6460,0,-0.1259538423179895,0.21359252490862976,-0.04354936495106224,0.45599470510398704,NA,NA,1.2437474541378928,0.21359252490862993,0.7454583098415618,0.45599470510398704,NA,NA,-1,1,Not_Significant
H0464,27835,18843,0,1.058432669769538,1.1794717807504462e-4,0.32582178522077215,0.0038800050124532886,NA,NA,3.850354094332654,1.1794717807504484e-4,2.8877561831604863,0.0038800050124532955,NA,NA,-1,1,Sporadic_Hotspot
H0465,56768,36402,0,2.7345087714779015,1.9862579464264413e-4,0.9699089702564133,0.006360812040574349,NA,NA,3.7207578872771214,1.9862579464264413e-4,2.7285776104161252,0.006360812040574344,NA,NA,-1,1,Sporadic_Hotspot
H0466,0,0,0,0.1705114883558106,0.3113965976008991,0.12959826379733697,0.38012435996346605,NA,NA,-1.0122958937844977,0.3113965976008993,-0.877667180515588,0.38012435996346583,NA,NA,1,1,Not_Significant
H0467,25016,10734,0,-0.2290781664040644,0.31970249340310863,-5.491342692851937e-4,0.4336844639629826,NA,NA,-0.995069438349512,0.3197024934031084,-0.7829023388473748,0.4336844639629826,NA,NA,1,1,Not_Significant
H0468,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0469,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0470,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0471,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0472,0,0,0,0.17069178230335863,0.31088550921518615,0.1311317968351963,0.3745153693009315,NA,NA,-1.0133657151999658,0.31088550921518615,-0.8880471873091881,0.3745153693009314,NA,NA,1,1,Not_Significant
H0473,0,0,0,0.17039846826928792,0.3117172637520864,0.13086153467098077,0.375500137524595,NA,NA,-1.0116252594643536,0.3117172637520865,-0.8862178670197953,0.3755001375245949,NA,NA,1,1,Not_Significant
H0474,0,0,0,0.17077520189103015,0.4737730735094146,0.1312403111890101,0.5300185518190873,NA,NA,-0.7163535424379491,0.47377307350941483,-0.6279776950657879,0.5300185518190872,NA,NA,1,1,Not_Significant
H0475,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0476,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H0477,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0478,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0479,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H0480,4483,18067,0,0.09422172535396399,0.331726188904495,-0.0690315305365881,0.499214279134989,NA,NA,-0.9706427920571167,0.331726188904495,-0.6757265450148414,0.499214279134989,NA,NA,1,1,Not_Significant
H0481,19175,21051,0,0.029132648563220023,0.8312641886184671,-4.6433440034639e-4,0.9977698105712607,NA,NA,0.21308048142560287,0.8312641886184673,-0.0027951315795421007,0.9977698105712606,NA,NA,-1,1,Not_Significant
H0482,57428,24009,0,0.7658654087417228,0.30342576235835916,0.0655405264241377,0.7216673464434207,NA,NA,1.0291147359452117,0.3034257623583592,0.356231309284423,0.7216673464434207,NA,NA,-1,1,Not_Significant
H0483,106310,160813,0,6.195167393736278,4.488570574552378e-5,3.124153623158736,0.128176480469783,NA,NA,4.0807754316233265,4.488570574552378e-5,1.5213322525345885,0.12817648046978297,NA,NA,-1,1,Sporadic_Hotspot
H0484,0,0,0,-0.21217452460991465,0.20822113826706137,-0.03327563895528087,0.8221539548865568,NA,NA,1.2584719142234257,0.20822113826706148,0.22477546358441264,0.8221539548865568,NA,NA,-1,1,Not_Significant
H0485,0,0,0,0.10049285380058198,0.5506262514570736,0.09369229732879317,0.5256691746485322,NA,NA,-0.5968219649714147,0.5506262514570736,-0.634630893280117,0.5256691746485322,NA,NA,-1,1,Not_Significant
H0486,0,0,0,0.10075656733580154,0.5495818857924226,0.09533434472046631,0.5184442533950595,NA,NA,-0.5983867783850843,0.5495818857924228,-0.6457453998868826,0.5184442533950595,NA,NA,-1,1,Not_Significant
H0487,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0488,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0489,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0490,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0491,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0492,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H0493,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H0494,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
